t_s,x_km,y_km,z_km,vx_km_s,vy_km_s,vz_km_s,frame
161900.0,149497147.3495555,-16752685.193178583,16187.316121496144,-15.92469825570023,20.112828066846426,0.09994978564191408,heliocentric
161950.0,149496351.10735774,-16751679.550957102,16192.313609987614,-15.924989654893286,20.11286079215277,0.09994975401518989,heliocentric
162000.0,149495554.85058993,-16750673.90709939,16197.311096897489,-15.925281057780014,20.112893516095653,0.09994972237812204,heliocentric
162050.0,149494758.5792519,-16749668.261605516,16202.308582225252,-15.925572464360506,20.112926238675026,0.09994969073071014,heliocentric
162100.0,149493962.29334342,-16748662.614475546,16207.306065970388,-15.925863874634858,20.112958959890836,0.09994965907295382,heliocentric
162150.0,149493165.99286437,-16747656.96570955,16212.303548132377,-15.926155288603164,20.112991679743033,0.0999496274048527,heliocentric
162200.0,149492369.6778145,-16746651.315307595,16217.3010287107,-15.926446706265516,20.11302439823156,0.09994959572640642,heliocentric
162250.0,149491573.34819368,-16745645.663269749,16222.298507704845,-15.926738127622007,20.113057115356366,0.09994956403761458,heliocentric
162300.0,149490777.00400168,-16744640.009596081,16227.295985114291,-15.927029552672733,20.1130898311174,0.09994953233847681,heliocentric
162350.0,149489980.64523834,-16743634.35428666,16232.293460938521,-15.927320981417786,20.113122545514603,0.09994950062899273,heliocentric
162400.0,149489184.27190349,-16742628.697341552,16237.290935177018,-15.927612413857261,20.11315525854793,0.09994946890916197,heliocentric
162450.0,149488387.8839969,-16741623.038760828,16242.288407829265,-15.927903849991251,20.113187970217325,0.09994943717898414,heliocentric
162500.0,149487591.48151842,-16740617.378544554,16247.285878894743,-15.928195289819849,20.113220680522733,0.09994940543845886,heliocentric
162550.0,149486795.06446785,-16739611.716692798,16252.283348372937,-15.928486733343147,20.113253389464106,0.09994937368758576,heliocentric
162600.0,149485998.632845,-16738606.05320563,16257.28081626333,-15.928778180561244,20.11328609704139,0.09994934192636447,heliocentric
162650.0,149485202.18664974,-16737600.388083117,16262.278282565401,-15.929069631474228,20.11331880325453,0.09994931015479461,heliocentric
162700.0,149484405.72588181,-16736594.721325327,16267.275747278636,-15.929361086082196,20.113351508103474,0.09994927837287579,heliocentric
162750.0,149483609.25054106,-16735589.05293233,16272.273210402516,-15.92965254438524,20.11338421158817,0.09994924658060765,heliocentric
162800.0,149482812.7606273,-16734583.38290419,16277.270671936525,-15.929944006383455,20.113416913708562,0.09994921477798979,heliocentric
162850.0,149482016.25614035,-16733577.71124098,16282.268131880144,-15.930235472076934,20.113449614464603,0.09994918296502185,heliocentric
162900.0,149481219.73708004,-16732572.037942767,16287.265590232855,-15.93052694146577,20.113482313856238,0.09994915114170345,heliocentric
162950.0,149480423.20344615,-16731566.363009619,16292.263046994141,-15.930818414550057,20.113515011883415,0.09994911930803421,heliocentric
163000.0,149479626.6552385,-16730560.686441602,16297.260502163486,-15.93110989132989,20.11354770854608,0.09994908746401375,heliocentric
163050.0,149478830.09245694,-16729555.008238787,16302.257955740371,-15.93140137180536,20.11358040384418,0.0999490556096417,heliocentric
163100.0,149478033.51510125,-16728549.328401241,16307.255407724278,-15.931692855976564,20.11361309777766,0.09994902374491765,heliocentric
163150.0,149477236.92317128,-16727543.646929033,16312.25285811469,-15.931984343843594,20.11364579034647,0.09994899186984127,heliocentric
163200.0,149476440.3166668,-16726537.96382223,16317.25030691109,-15.932275835406543,20.113678481550558,0.09994895998441215,heliocentric
163250.0,149475643.69558766,-16725532.279080901,16322.24775411296,-15.932567330665504,20.11371117138987,0.09994892808862993,heliocentric
163300.0,149474847.05993366,-16724526.592705114,16327.24519971978,-15.932858829620574,20.113743859864353,0.09994889618249422,heliocentric
163350.0,149474050.40970463,-16723520.904694937,16332.242643731037,-15.933150332271845,20.113776546973956,0.09994886426600465,heliocentric
163400.0,149473253.74490038,-16722515.215050438,16337.240086146208,-15.93344183861941,20.113809232718626,0.09994883233916083,heliocentric
163450.0,149472457.0655207,-16721509.523771686,16342.23752696478,-15.933733348663363,20.11384191709831,0.09994880040196238,heliocentric
163500.0,149471660.37156543,-16720503.83085875,16347.234966186232,-15.934024862403797,20.113874600112954,0.09994876845440895,heliocentric
163550.0,149470863.66303438,-16719498.136311697,16352.232403810047,-15.934316379840809,20.113907281762504,0.09994873649650013,heliocentric
163600.0,149470066.93992737,-16718492.440130595,16357.229839835709,-15.934607900974488,20.11393996204691,0.09994870452823555,heliocentric
163650.0,149469270.20224422,-16717486.742315514,16362.227274262697,-15.93489942580493,20.113972640966118,0.09994867254961484,heliocentric
163700.0,149468473.44998473,-16716481.04286652,16367.224707090498,-15.93519095433223,20.114005318520075,0.09994864056063762,heliocentric
163750.0,149467676.6831487,-16715475.341783684,16372.22213831859,-15.935482486556479,20.11403799470873,0.09994860856130351,heliocentric
163800.0,149466879.901736,-16714469.639067072,16377.219567946457,-15.935774022477773,20.11407066953203,0.09994857655161214,heliocentric
163850.0,149466083.1057464,-16713463.934716754,16382.216995973578,-15.936065562096205,20.11410334298992,0.09994854453156313,heliocentric
163900.0,149465286.29517972,-16712458.228732796,16387.21442239944,-15.936357105411869,20.114136015082348,0.09994851250115608,heliocentric
163950.0,149464489.4700358,-16711452.521115268,16392.211847223523,-15.936648652424857,20.11416868580926,0.09994848046039063,heliocentric
164000.0,149463692.6303144,-16710446.811864238,16397.209270445306,-15.936940203135265,20.114201355170607,0.09994844840926641,heliocentric
164050.0,149462895.7760154,-16709441.100979773,16402.206692064276,-15.937231757543186,20.114234023166333,0.09994841634778302,heliocentric
164100.0,149462098.9071386,-16708435.388461944,16407.20411207991,-15.937523315648713,20.114266689796388,0.09994838427594009,heliocentric
164150.0,149461302.0236838,-16707429.674310816,16412.201530491697,-15.93781487745194,20.114299355060716,0.09994835219373725,heliocentric
164200.0,149460505.1256508,-16706423.95852646,16417.19894729911,-15.93810644295296,20.114332018959267,0.09994832010117412,heliocentric
164250.0,149459708.21303943,-16705418.241108943,16422.19636250164,-15.93839801215187,20.11436468149199,0.09994828799825031,heliocentric
164300.0,149458911.2858495,-16704412.522058334,16427.193776098764,-15.938689585048762,20.114397342658823,0.09994825588496545,heliocentric
164350.0,149458114.34408087,-16703406.8013747,16432.191188089964,-15.938981161643728,20.11443000245972,0.09994822376131916,heliocentric
164400.0,149457317.38773328,-16702401.07905811,16437.188598474724,-15.939272741936863,20.11446266089463,0.09994819162731107,heliocentric
164450.0,149456520.4168066,-16701395.355108634,16442.186007252523,-15.939564325928261,20.1144953179635,0.0999481594829408,heliocentric
164500.0,149455723.43130064,-16700389.629526338,16447.183414422845,-15.939855913618016,20.11452797366627,0.09994812732820794,heliocentric
164550.0,149454926.4312152,-16699383.90231129,16452.180819985173,-15.940147505006221,20.114560628002895,0.09994809516311215,heliocentric
164600.0,149454129.41655007,-16698378.173463559,16457.178223938987,-15.94043910009297,20.114593280973317,0.09994806298765303,heliocentric
164650.0,149453332.3873051,-16697372.442983214,16462.175626283766,-15.940730698878356,20.114625932577486,0.09994803080183022,heliocentric
164700.0,149452535.3434801,-16696366.710870324,16467.173027018995,-15.941022301362475,20.11465858281535,0.09994799860564332,heliocentric
164750.0,149451738.2850749,-16695360.977124956,16472.170426144155,-15.94131390754542,20.11469123168685,0.09994796639909198,heliocentric
164800.0,149450941.21208927,-16694355.241747178,16477.16782365873,-15.941605517427282,20.114723879191942,0.09994793418217579,heliocentric
164850.0,149450144.12452307,-16693349.504737059,16482.165219562197,-15.941897131008158,20.11475652533057,0.09994790195489439,heliocentric
164900.0,149449347.02237612,-16692343.766094668,16487.162613854045,-15.94218874828814,20.11478917010268,0.0999478697172474,heliocentric
164950.0,149448549.9056482,-16691338.025820073,16492.16000653375,-15.942480369267324,20.114821813508218,0.09994783746923443,heliocentric
165000.0,149447752.77433914,-16690332.28391334,16497.157397600797,-15.942771993945803,20.114854455547132,0.09994780521085511,heliocentric
165050.0,149446955.62844875,-16689326.54037454,16502.154787054664,-15.943063622323669,20.11488709621937,0.09994777294210906,heliocentric
165100.0,149446158.46797684,-16688320.79520374,16507.152174894836,-15.943355254401016,20.11491973552488,0.0999477406629959,heliocentric
165150.0,149445361.29292324,-16687315.04840101,16512.149561120794,-15.94364689017794,20.114952373463606,0.09994770837351526,heliocentric
165200.0,149444564.10328776,-16686309.299966415,16517.146945732016,-15.943938529654533,20.114985010035497,0.09994767607366675,heliocentric
